Year,Month,Rainfall_mm,Temperature_C,Water_Consumption_MLD,Reservoir_Level_MCM,Population,Water_Availability_MLD,Scarcity_Level
2023,12,46.7,28.0,258.44,179.63,2136156,474.85,Low
2023,12,39.1,25.4,223.93,187.07,2046767,470.48,Low
2023,12,105.2,28.1,174.31,284.81,1155158,847.0,Low
2024,1,11.7,24.0,615.66,208.75,4988867,394.95,High
2024,1,3.8,27.1,865.88,155.72,5015949,145.18,High
2024,1,56.9,26.8,666.75,199.2,4416144,311.54,High
2024,1,25.9,27.1,233.01,189.62,1699910,471.12,Low
2024,1,38.4,24.3,398.89,234.47,2674931,503.98,Low
2024,1,114.0,27.0,650.06,208.08,4239216,402.94,High
2024,1,48.3,26.2,711.21,165.65,5595069,230.22,High
2024,1,29.0,26.0,562.21,210.97,4100204,439.7,High
2024,1,2.4,26.2,305.96,168.54,2229426,400.22,Low
2024,1,54.4,27.0,244.08,173.41,2027461,450.55,Low
2024,1,31.4,24.7,587.02,144.09,5031024,185.34,High
2024,1,50.7,27.8,349.4,284.71,2810785,707.53,Low
2024,1,58.2,25.5,474.4,248.54,3314413,556.13,Medium
2024,1,39.5,29.2,528.04,180.49,4205253,328.82,High
2024,2,59.9,27.7,697.83,166.48,4703236,259.53,High
2024,2,95.9,29.0,431.83,233.81,3100574,560.03,Low
2024,2,54.6,28.3,485.99,177.81,3418611,343.76,High
2024,2,126.3,24.7,639.79,220.43,5087125,441.34,High
2024,2,52.0,27.9,104.67,214.91,1155203,617.59,Low
2024,2,45.0,28.8,454.06,210.84,3091040,494.93,Medium
2024,2,26.8,28.5,550.23,186.43,4504598,303.63,High
2024,2,71.2,28.5,287.01,162.14,1910280,377.29,Low
2024,2,66.7,27.1,728.47,230.67,5353165,457.11,High
2024,2,50.6,24.6,130.02,236.27,1147935,594.92,Low
2024,2,20.6,29.2,670.51,128.85,4590320,103.41,High
2024,2,30.8,28.3,643.39,172.61,4411602,292.27,High
2024,2,27.7,30.7,611.67,125.94,4225639,157.4,High
2024,2,69.9,29.2,468.47,173.32,3869044,371.53,High
2024,3,34.2,30.2,832.03,188.09,5282821,338.85,High
2024,3,12.2,30.7,154.42,228.54,1267084,525.9,Low
2024,3,69.6,28.1,193.78,233.07,1192350,609.87,Low
2024,3,15.2,28.8,280.07,177.62,1886473,400.49,Low
2024,3,22.7,28.8,678.02,222.41,4463906,410.02,High
2024,3,28.0,26.2,275.45,183.21,2506332,447.48,Low
2024,3,21.3,29.7,809.76,133.68,4817732,104.54,High
2024,3,7.6,30.8,489.64,194.13,3594974,422.2,Medium
2024,3,28.6,31.1,751.91,180.91,4361740,318.26,High
2024,3,116.3,30.0,289.08,231.41,1686534,646.31,Low
2024,3,32.4,29.7,657.79,145.19,5015963,193.96,High
2024,3,67.9,25.7,158.31,185.62,1408845,453.6,Low
2024,3,22.6,31.1,782.34,210.41,5414492,375.18,High
2024,3,51.7,30.1,420.8,215.86,3220169,417.05,Medium
2024,3,51.4,26.3,354.57,164.05,2293237,382.38,Medium
2024,3,116.2,30.4,349.06,240.84,2736967,620.88,Low
2024,3,44.6,27.1,509.04,204.43,3821555,435.95,Medium
2024,3,15.7,31.4,176.17,197.25,1200036,496.69,Low
2024,3,41.0,29.6,288.85,214.46,2116786,546.83,Low
2024,3,18.5,30.9,600.41,185.67,3855307,313.35,High
2024,3,36.9,29.5,563.85,148.85,4228006,233.87,High
2024,3,44.3,30.4,669.94,136.97,5308239,181.11,High
2024,4,39.8,31.6,231.81,250.66,1522003,629.46,Low
2024,4,35.7,31.6,467.99,254.09,3749451,569.87,Low
2024,4,70.2,32.6,725.86,141.3,5523515,227.64,High
2024,4,13.3,31.4,159.14,153.01,1140663,392.86,Low
2024,4,9.3,33.9,199.17,202.43,1341719,544.96,Low
2024,4,32.0,29.5,233.4,186.36,1766851,523.09,Low
2024,4,49.1,28.4,705.03,173.97,4541454,261.11,High
2024,4,52.5,34.6,833.76,146.74,5581406,104.53,High
2024,4,62.1,34.9,616.06,213.22,5158161,413.02,High
2024,4,120.6,28.2,826.58,209.28,5760745,331.37,High
2024,4,46.0,30.9,430.45,162.96,2401773,363.61,Medium
2024,4,9.3,33.7,360.53,118.45,2641330,130.22,High
2024,4,61.3,30.0,734.66,198.42,4670719,333.18,High
2024,4,61.4,33.4,542.36,208.36,3551610,432.59,High
2024,4,30.6,33.5,311.68,215.46,1969065,520.44,Low
2024,4,4.3,33.7,491.32,150.2,3187241,287.14,High
2024,5,71.1,31.2,320.66,233.83,2219031,527.41,Low
2024,5,23.2,36.6,571.57,163.27,3865535,283.6,High
2024,5,62.2,35.8,352.25,201.63,2234232,497.26,Low
2024,5,81.3,30.9,638.23,239.01,4978535,481.22,High
2024,5,4.9,35.5,855.1,173.8,5352940,158.84,High
2024,5,70.6,32.5,270.1,222.35,2239932,641.15,Low
2024,5,25.8,33.8,431.11,200.58,3166584,460.73,Medium
2024,5,48.1,35.1,663.54,167.86,4986554,270.01,High
2024,5,83.0,33.6,929.78,150.26,5853364,179.91,High
2024,5,73.1,38.6,757.15,137.84,4565236,182.51,High
2024,5,72.6,35.5,416.1,204.34,3503512,501.41,Low
2024,5,39.2,32.9,656.04,185.15,4366948,349.17,High
2024,5,70.0,35.1,503.94,179.33,4093976,416.02,Medium
2024,6,22.0,29.9,381.55,166.26,2544589,340.73,Medium
2024,6,122.7,31.2,222.4,286.66,1257671,847.99,Low
2024,6,162.2,32.4,392.68,269.23,2688285,696.39,Low
2024,6,139.1,31.8,362.15,208.45,2864620,508.55,Low
2024,6,92.7,31.4,337.1,227.8,2426226,550.88,Low
2024,6,306.7,31.3,257.8,285.1,2100405,818.86,Low
2024,6,220.8,33.1,233.19,300.04,1540234,815.21,Low
2024,6,31.5,31.8,469.84,201.82,3799869,418.5,Medium
2024,6,193.7,33.5,436.29,266.78,3489836,691.55,Low
2024,6,140.3,31.7,565.64,307.05,4636352,738.75,Low
2024,6,34.7,31.7,148.28,163.36,1224212,420.25,Low
2024,6,23.4,33.1,336.18,198.6,2000413,404.5,Low
2024,6,170.4,29.9,858.89,211.85,5552706,367.16,High
2024,7,341.4,32.9,471.61,349.05,3239434,1020.09,Low
2024,7,47.1,33.7,314.8,161.15,1921343,336.38,Medium
2024,7,402.2,31.3,161.07,374.24,1183208,1173.96,Low
2024,7,164.6,30.6,117.63,302.53,1003514,905.79,Low
2024,7,62.8,33.4,318.02,213.18,2158790,523.87,Low
2024,7,119.3,30.5,554.33,212.22,4293652,475.28,Medium
2024,7,70.2,30.9,326.4,214.66,2369865,464.63,Low
2024,7,98.7,29.1,204.74,185.7,1412789,480.14,Low
2024,7,156.1,34.5,742.16,182.56,5208179,306.44,High
2024,7,88.9,33.2,459.35,144.3,3198574,341.02,High
2024,7,233.3,31.3,677.4,235.18,4709354,492.87,High
2024,7,203.1,30.5,186.74,336.89,1535895,984.21,Low
2024,7,178.3,32.0,464.23,247.23,2891099,616.2,Low
2024,7,117.5,32.3,500.27,194.5,3007177,460.03,Medium
2024,7,156.4,30.8,182.86,277.3,1296531,817.06,Low
2024,7,43.8,28.3,333.04,164.86,2589831,317.56,Medium
2024,7,25.4,30.2,546.87,161.32,3678831,323.59,High
2024,7,206.0,31.3,772.23,203.31,4298189,361.75,High
2024,7,111.4,32.2,369.05,211.4,2689412,512.2,Low
2024,8,84.4,29.1,363.29,185.19,2825054,421.16,Medium
2024,8,159.7,30.2,230.9,222.06,1581921,614.06,Low
2024,8,93.0,31.6,604.65,244.0,3805264,482.07,High
2024,8,185.2,31.3,318.71,274.44,2915365,731.74,Low
2024,8,56.7,29.6,205.47,266.1,1642312,751.5,Low
2024,8,244.9,29.4,401.1,273.87,3771183,760.38,Low
2024,8,45.4,28.6,477.19,156.98,3191536,226.11,High
2024,8,37.8,27.4,426.41,189.2,2900635,485.01,Medium
2024,8,250.8,30.3,374.14,270.29,2718202,728.51,Low
2024,8,190.6,30.8,274.46,242.78,2008100,671.01,Low
2024,8,194.0,30.3,134.33,327.65,1129159,953.11,Low
2024,8,113.0,29.1,345.39,243.74,2500115,629.95,Low
2024,8,113.2,30.2,375.42,165.23,2869657,386.93,Medium
2024,8,303.4,29.1,436.89,292.42,3073979,833.26,Low
2024,9,99.2,28.6,677.46,170.54,5044243,268.1,High
2024,9,129.6,27.5,451.28,189.23,3380312,463.18,Medium
2024,9,73.5,28.8,168.6,241.94,1181668,674.34,Low
2024,9,119.0,28.5,317.65,208.86,1977200,536.78,Low
2024,9,46.6,30.1,506.67,176.9,3468301,328.15,High
2024,9,32.0,29.2,145.35,193.82,1037848,499.35,Low
2024,9,28.3,29.2,400.01,121.86,3126096,201.31,High
2024,9,167.8,29.9,566.64,254.57,4193069,607.79,Medium
2024,9,208.7,27.4,226.62,262.11,1701044,767.43,Low
2024,9,318.9,31.1,215.06,266.14,1833263,840.86,Low
2024,9,52.9,29.5,793.33,146.83,5102848,138.74,High
2024,9,80.7,27.3,277.39,174.79,1915927,375.14,Low
2024,9,70.8,29.6,369.84,206.34,2883048,521.75,Low
2024,9,221.2,26.7,185.25,304.06,1320468,847.53,Low
2024,9,97.7,28.7,369.1,200.12,3249242,469.92,Low
2024,9,296.9,29.2,539.3,321.91,3784349,829.26,Low
2024,9,20.6,27.6,616.15,158.16,4693800,232.59,High
2024,9,214.0,28.4,508.42,204.46,2887642,483.49,Medium
2024,10,46.6,30.8,251.23,265.29,1819483,744.47,Low
2024,10,51.6,33.2,643.46,234.16,4862935,484.99,High
2024,10,46.2,27.9,456.58,192.97,2539424,372.26,Medium
2024,10,10.5,30.3,364.87,226.69,2079472,605.02,Low
2024,10,35.9,26.0,337.29,199.87,2705195,450.15,Low
2024,10,84.5,31.4,798.92,146.62,4941796,218.82,High
2024,10,41.6,25.9,480.88,197.66,3551085,370.2,High
2024,10,42.6,30.2,579.15,196.12,4794364,352.01,High
2024,10,12.0,28.7,351.28,235.39,2279817,548.37,Low
2024,10,106.9,25.7,501.68,230.72,3139973,503.26,Medium
2024,10,84.2,26.7,268.34,219.04,1750308,554.0,Low
2024,10,79.0,28.7,429.43,164.19,2659142,393.33,Medium
2024,11,70.5,27.1,661.82,244.36,4885074,494.66,High
2024,11,51.7,25.7,598.1,241.03,4076184,522.9,Medium
2024,11,13.0,28.8,702.38,210.72,5352443,367.47,High
2024,11,52.3,25.2,428.16,226.63,4297595,540.0,Low
2024,11,43.5,27.0,349.92,161.14,2631349,363.92,Medium
2024,11,52.2,25.7,624.2,185.33,4964843,338.82,High
2024,11,15.7,26.3,543.37,207.69,4068098,433.9,High
2024,11,55.2,26.5,488.49,204.13,4304362,355.06,High
2024,11,8.4,27.5,588.67,188.04,4097968,383.56,High
2024,11,72.7,26.4,327.25,209.54,2392988,541.74,Low
2024,11,9.3,27.6,315.63,162.86,2636962,358.21,Medium
2024,11,38.2,27.0,620.73,133.34,5414972,135.8,High
2024,11,57.1,26.7,245.68,174.82,2100695,463.48,Low
2024,11,48.6,26.2,144.08,224.82,1451988,574.78,Low
2024,11,95.6,28.8,428.45,205.54,3229473,504.1,Medium
2024,11,90.8,27.0,588.87,236.45,4331315,472.3,Medium
2024,11,13.7,28.4,290.2,182.82,2278724,428.27,Low
2024,11,23.5,27.2,426.65,185.11,2895334,401.12,Medium
2024,11,50.9,26.7,139.54,235.53,1129838,698.13,Low
2024,11,12.0,26.4,634.1,174.71,5519181,338.51,High
2024,12,222.9,26.2,576.1,247.31,4507042,510.52,Medium
2024,12,84.0,23.3,202.64,178.37,1878127,445.43,Low
2024,12,47.4,24.8,645.64,151.39,4478769,238.04,High
2024,12,57.2,25.3,445.18,163.87,3498388,331.64,High
2024,12,29.6,24.6,654.1,161.61,4647104,319.03,High
2024,12,36.6,26.2,211.79,156.17,1669611,411.48,Low
2024,12,12.1,26.8,531.26,191.0,4133831,377.09,High
2024,12,51.1,25.1,140.36,243.61,1373096,686.46,Low
2024,12,106.5,26.3,206.9,242.55,1814378,634.24,Low
2024,12,83.5,26.0,573.26,157.41,4391242,310.4,High
2024,12,38.7,27.0,603.16,183.77,4696515,361.15,High
2024,12,51.0,26.9,490.35,219.73,3434555,490.05,Medium
2024,12,67.0,26.9,382.47,159.86,3096287,336.75,Medium
2024,12,31.8,28.0,335.94,156.31,2711827,295.08,Medium
2025,1,23.0,25.5,839.65,108.14,5513069,50.0,High
2025,1,107.2,27.8,338.01,245.41,3336728,603.86,Low
2025,1,18.6,25.3,146.29,185.39,1355731,536.36,Low
2025,1,65.1,26.4,746.61,197.39,4732579,363.16,High
2025,1,6.1,27.6,676.76,155.02,5415688,193.42,High
2025,1,95.3,26.6,337.44,180.95,2608854,454.09,Low
2025,1,35.0,27.1,628.01,194.74,4698410,409.23,High
2025,1,24.8,26.6,241.97,177.83,1930188,430.37,Low
2025,1,29.9,23.1,264.41,229.65,1998203,591.02,Low
2025,1,38.9,27.4,697.71,180.31,4986677,282.88,High
2025,1,100.7,25.6,412.02,216.94,2537574,505.44,Low
2025,1,5.2,27.9,559.55,114.52,3340221,144.81,High
2025,2,50.9,25.3,267.42,251.58,1989845,631.79,Low
2025,2,84.6,32.7,981.44,163.35,6170519,77.77,High
2025,2,26.5,30.0,699.34,160.57,3830513,227.47,High
2025,2,16.1,27.4,150.35,161.35,1355634,372.19,Low
2025,2,39.2,27.5,497.33,182.88,3744372,370.48,High
2025,2,18.9,29.1,784.25,192.74,4989854,367.23,High
2025,2,127.9,27.2,456.05,205.49,2601473,451.48,Medium
2025,2,14.0,27.6,413.95,206.28,3483088,443.68,Medium
2025,2,65.6,29.9,340.45,284.59,3083344,761.1,Low
2025,2,56.9,27.0,625.15,194.2,4056933,374.11,High
2025,2,135.3,26.6,164.3,245.38,1180030,715.72,Low
2025,2,14.0,26.6,155.03,196.31,1281297,537.91,Low
2025,2,76.1,28.6,289.95,213.08,2021816,555.21,Low
2025,2,22.4,27.5,361.74,143.6,2683460,334.67,Medium
2025,2,19.9,28.1,443.08,215.7,3771968,500.79,Medium
2025,2,29.7,28.0,206.33,187.18,1518977,417.72,Low
2025,3,65.5,29.0,194.7,239.57,1529723,641.51,Low
2025,3,19.3,32.7,215.13,178.7,1359362,478.46,Low
2025,3,23.4,29.5,656.03,182.34,4855366,293.86,High
2025,3,16.1,28.2,721.61,118.52,4947521,92.82,High
2025,3,29.6,27.5,155.21,193.6,1137260,458.01,Low
2025,3,9.3,31.3,384.95,176.09,3487775,388.58,Medium
2025,3,90.8,26.2,496.1,195.32,4981845,388.7,High
2025,3,29.2,28.8,777.74,129.11,5143923,175.69,High
2025,3,15.9,32.0,576.7,182.65,3690820,387.7,High
2025,3,32.2,33.5,487.51,181.74,2776582,418.31,Medium
2025,3,23.3,24.2,140.7,211.09,1189291,602.94,Low
2025,3,53.0,27.4,847.13,133.35,5508325,88.73,High
2025,3,42.5,31.2,311.85,241.11,1993272,683.35,Low
2025,3,91.2,30.5,268.74,277.72,1776727,752.4,Low
2025,4,35.0,32.1,724.09,181.78,5255530,258.27,High
2025,4,61.7,28.7,367.04,175.55,2226662,365.27,Medium
2025,4,101.3,28.8,401.68,246.9,3171572,625.7,Low
2025,4,7.3,32.0,520.82,180.4,3360072,264.5,High
2025,4,19.9,36.2,287.08,193.74,1763956,468.04,Low
2025,4,44.3,34.8,299.63,213.96,1880109,481.3,Low
2025,4,10.5,27.8,669.27,170.78,5205666,246.76,High
2025,4,69.1,32.9,472.39,222.5,3483793,520.65,Medium
2025,4,56.9,32.5,601.98,158.09,3679841,298.67,High
2025,4,27.2,33.9,578.23,225.66,3870545,428.82,High
2025,4,56.0,33.1,573.02,165.45,3913026,328.76,High
2025,4,34.8,32.3,545.3,188.54,3719423,362.39,High
2025,4,30.0,28.6,447.2,167.31,3593035,327.52,High
2025,4,31.5,33.9,676.75,186.37,4472525,362.19,High
2025,4,41.4,30.5,438.61,218.79,2892165,548.93,Low
2025,4,30.9,32.8,270.16,207.22,1999972,448.52,Low
2025,4,32.8,34.1,545.83,227.24,4031024,466.51,Medium
2025,4,97.3,33.0,159.48,254.98,1073733,750.1,Low
2025,4,26.8,32.8,746.47,174.92,5661088,258.23,High
2025,4,8.1,30.3,681.69,114.1,4471553,69.84,High
2025,4,41.6,31.8,227.54,218.3,1684051,534.55,Low
2025,4,51.3,32.5,212.73,222.64,1266131,626.84,Low
2025,4,56.1,34.5,632.98,172.3,4877716,275.81,High
2025,5,80.9,32.3,277.16,198.66,2243109,497.13,Low
2025,5,79.2,32.1,463.3,223.77,3509526,444.31,Medium
2025,5,14.5,35.6,307.35,168.63,2409602,356.0,Medium
2025,5,18.8,34.1,661.5,155.61,4549631,228.38,High
2025,5,52.6,35.9,156.55,203.54,1481335,575.58,Low
2025,5,61.5,36.7,733.27,225.1,4777445,411.74,High
2025,5,5.8,29.7,602.43,215.99,4583042,415.35,High
2025,5,61.5,33.5,213.15,218.1,1468781,610.27,Low
2025,5,26.8,34.9,710.18,181.12,4847682,248.68,High
2025,5,65.4,36.0,457.22,208.0,2551584,401.52,Medium
2025,5,44.5,33.3,161.55,165.37,1412716,398.75,Low
2025,5,66.2,36.4,395.02,238.69,2975578,542.78,Low
2025,6,42.0,32.8,283.78,253.49,2004466,739.62,Low
2025,6,128.3,32.9,171.14,295.93,1048888,818.19,Low
2025,6,108.2,29.8,246.71,193.46,2149717,523.28,Low
2025,6,443.2,31.2,246.54,382.11,1518928,1171.8,Low
2025,6,68.9,33.7,708.61,186.65,5290493,311.42,High
2025,6,90.4,33.4,300.97,209.72,2137230,474.82,Low
2025,6,100.6,33.8,474.62,199.12,3177772,448.86,Medium
2025,6,36.7,34.2,770.31,121.78,5966538,90.09,High
2025,6,74.5,32.4,198.85,288.18,1471390,834.15,Low
2025,6,84.8,33.9,453.89,241.0,3419564,566.98,Low
2025,6,272.2,35.1,721.29,252.83,5301260,594.9,Medium
2025,6,39.9,33.0,882.95,187.47,5937930,213.01,High
2025,6,177.8,29.9,210.75,276.39,1316622,780.05,Low
2025,6,63.4,33.4,597.05,163.42,4285879,301.03,High
2025,6,185.5,32.5,207.94,278.09,1587667,880.77,Low
2025,6,60.2,35.2,225.95,236.8,1467410,642.67,Low
2025,6,114.3,33.3,288.07,189.49,2895108,515.28,Low
2025,7,184.4,32.0,185.15,265.05,1545707,807.7,Low
2025,7,151.3,31.0,213.21,245.67,1520729,622.98,Low
2025,7,56.2,29.8,723.87,204.63,5795397,343.95,High
2025,7,99.7,33.8,574.96,190.86,3874655,319.6,High
2025,7,93.9,31.1,201.75,200.89,1328731,464.9,Low
2025,7,110.6,32.2,459.59,220.51,3042551,563.57,Low
2025,7,156.4,32.8,271.07,298.42,1607999,806.02,Low
2025,7,92.0,32.5,310.02,215.75,1785215,565.47,Low
2025,7,104.3,31.1,800.15,216.87,5362305,380.97,High
2025,7,370.5,29.1,484.85,279.54,3141858,740.1,Low
2025,7,27.3,30.3,421.19,141.2,3165600,234.86,High
2025,7,286.6,32.9,162.62,329.21,1156158,970.15,Low
2025,7,35.2,29.9,914.5,168.33,6161865,161.11,High
2025,7,114.0,28.8,271.8,204.6,1899047,540.89,Low
2025,7,203.0,33.2,671.24,276.4,4109376,629.78,Medium
2025,7,113.8,29.9,132.98,227.4,1158724,642.21,Low
2025,7,122.0,31.0,640.72,273.19,4728175,581.53,Medium
2025,7,62.5,33.1,352.8,235.99,2804529,559.69,Low
2025,7,240.6,31.9,548.42,256.36,3881636,667.71,Low
2025,7,338.3,33.6,493.74,271.89,4000066,738.69,Low
2025,7,66.4,30.0,472.54,230.81,3249499,456.63,Medium
2025,7,26.4,29.9,162.71,225.43,1520360,585.91,Low
2025,7,186.1,31.2,860.13,220.44,6149071,373.27,High
2025,8,192.6,30.2,200.73,266.89,1556785,760.13,Low
2025,8,217.9,29.3,472.75,255.78,3954577,624.79,Low
2025,8,272.2,31.6,834.97,278.81,4374378,642.72,High
2025,8,259.9,30.6,197.25,261.17,1467429,822.06,Low
2025,8,60.7,31.3,291.83,204.86,2192106,492.32,Low
2025,8,39.5,26.2,277.36,183.0,1643083,479.35,Low
2025,8,119.7,27.7,631.31,153.93,5667840,264.72,High
2025,8,68.0,31.4,179.54,218.18,1184966,642.9,Low
2025,8,20.2,31.0,553.91,207.8,4330109,488.57,Medium
2025,8,88.5,28.6,254.58,229.07,1598950,562.2,Low
2025,8,82.9,31.0,603.85,238.03,3739584,471.11,High
2025,8,78.3,30.0,598.42,213.31,4017716,384.71,High
2025,8,68.8,28.1,849.88,163.86,4911920,163.08,High
2025,8,144.6,30.6,179.11,235.78,1265077,670.56,Low
2025,8,107.6,31.0,381.71,228.34,2440294,623.58,Low
2025,8,14.2,29.1,893.19,147.31,5126531,56.12,High
2025,9,201.2,29.3,697.33,265.86,4431285,605.4,Medium
2025,9,97.7,28.7,578.43,218.57,4147461,415.38,High
2025,9,131.9,29.7,400.57,219.3,2763785,549.57,Low
2025,9,36.7,30.5,709.04,216.18,5751724,414.2,High
2025,9,271.9,28.2,440.25,336.25,3366455,882.79,Low
2025,9,78.6,25.9,414.08,236.95,3314408,597.18,Low
2025,9,132.3,28.2,320.63,212.55,2703066,605.54,Low
2025,9,247.3,25.4,587.39,258.2,3690109,712.8,Low
2025,9,210.5,26.7,616.48,267.79,5552528,653.28,Medium
2025,9,100.6,25.8,458.86,207.48,3461079,489.69,Medium
2025,9,89.0,29.0,696.71,219.44,4995519,387.28,High
2025,9,160.0,28.7,332.77,203.45,2721377,569.26,Low
2025,9,315.3,27.5,669.86,263.63,5138327,693.22,Medium
2025,10,6.5,27.6,261.71,179.47,2263925,457.2,Low
2025,10,17.6,26.6,503.72,129.94,3941245,204.97,High
2025,10,91.7,30.2,280.04,273.35,1996338,737.92,Low
2025,10,48.6,28.5,691.49,152.57,4229789,173.84,High
2025,10,17.4,22.6,253.99,196.29,2775525,449.98,Low
2025,10,68.3,25.2,507.69,269.87,4457564,643.87,Low
2025,10,19.8,29.0,577.17,213.54,3927444,388.14,High
2025,10,69.9,30.0,533.69,242.17,3847632,531.03,Medium
2025,10,79.3,31.9,285.49,230.34,2260309,626.03,Low
2025,10,80.4,26.1,187.36,266.15,2029249,706.77,Low
2025,10,96.6,30.8,549.1,148.15,3907226,313.69,High
2025,10,20.0,25.5,700.86,180.69,5372262,288.27,High
2025,10,64.6,29.9,668.55,216.63,5518166,461.16,High
2025,10,11.5,29.7,236.89,173.18,1586652,466.62,Low
2025,10,54.8,30.4,231.44,186.39,2108994,457.24,Low
2025,10,6.4,25.4,405.43,196.53,3245671,377.98,Medium
2025,10,66.6,28.0,643.91,198.8,4597934,366.72,High
2025,10,33.1,25.1,354.57,198.65,2888243,461.52,Low
2025,10,126.9,28.0,748.56,253.4,5276078,547.74,High
2025,11,35.7,28.1,809.17,158.48,5838222,122.82,High
2025,11,83.8,28.3,551.65,248.29,4434737,583.37,Medium
2025,11,32.2,25.3,422.72,189.25,3327593,446.1,Medium
2025,11,27.2,26.0,107.31,170.44,1069656,469.5,Low
2025,11,42.3,27.9,322.04,150.38,2512063,350.33,Medium
2025,11,46.0,25.7,259.41,168.54,1658378,411.72,Low
2025,11,49.4,26.3,440.38,147.07,4511069,231.45,High
2025,11,122.0,26.6,175.54,265.32,1183874,693.83,Low
2025,11,17.0,26.2,712.0,193.98,4930664,305.03,High
2025,11,75.2,24.9,145.12,237.31,1122487,684.38,Low
2025,11,27.8,26.4,681.67,167.22,4432941,296.6,High
2025,11,10.9,24.6,616.73,164.03,4259950,306.15,High
2025,12,10.9,25.2,936.13,79.76,5848989,50.0,High
2025,12,17.6,24.4,628.93,103.97,4434323,105.14,High
2025,12,68.9,22.9,189.28,219.79,1341583,613.55,Low
2025,12,92.5,26.3,186.45,221.44,1345184,629.57,Low
2025,12,50.9,23.1,505.73,199.89,3733463,399.25,High
2025,12,48.3,26.7,559.16,180.68,3280554,332.77,High
2025,12,58.4,23.9,211.34,204.1,1583100,482.7,Low
2025,12,49.8,24.0,392.12,188.09,2955256,440.57,Medium
2025,12,28.9,26.2,604.93,165.05,4223149,277.94,High
2025,12,28.5,24.0,305.19,154.62,2118864,336.23,Medium
2025,12,123.0,26.3,417.94,221.76,2896890,471.91,Medium
2025,12,36.9,25.9,167.55,219.77,1426861,619.17,Low
2025,12,99.6,26.9,410.37,246.57,3143890,581.66,Low
2025,12,118.4,24.6,254.81,280.26,1873008,795.83,Low
2025,12,63.9,23.9,268.79,204.74,1787714,540.67,Low
2025,12,32.7,23.2,188.53,228.64,1231054,587.0,Low
